City,State,Latitude,Longitude
apollo beach,fl,27.77308,-82.40759
apopka,fl,28.62344,-81.38517
appalachia,va,36.90676,-82.78183
apple creek,oh,40.75172,-81.83930
apple grove,wv,38.66956,-82.12662
apple river,il,42.47246,-90.12098
apple springs,tx,31.22352,-94.96632
apple valley,ca,34.49329,-117.18475
applegate,ca,39.00073,-120.99244
applegate,mi,43.35800,-82.65433
appleton,mn,45.19691,-96.01977
appleton,ny,43.31050,-78.63720
appleton,wa,45.84412,-121.29141
appleton,wi,44.32645,-88.42739
appleton city,mo,38.19058,-94.02939
appling,ga,33.62067,-82.30514
appomattox,va,37.35300,-78.82240
aptos,ca,36.97717,-121.89940
apulia station,ny,42.82397,-76.06243
aquasco,md,38.58512,-76.72497
aquashicola,pa,40.81120,-75.59019
aquebogue,ny,40.92233,-72.63708
aquilla,tx,31.85155,-97.21806
aquone,nc,35.20731,-83.62711
arab,al,34.31815,-86.49582
arabi,ga,31.83157,-83.73795
arabi,la,29.95437,-90.00535
aragon,ga,34.06579,-85.07227
aragon,nm,33.88116,-108.53895
aransas pass,tx,27.91096,-97.16921
arapaho,ok,35.57783,-98.96453
arapahoe,co,38.83481,-102.17460
arapahoe,nc,35.00066,-76.81297
arapahoe,ne,40.30417,-99.90040
arapahoe,wy,42.96218,-108.48983
ararat,nc,36.40403,-80.56062
ararat,va,36.59902,-80.51062
arbela,mo,40.46254,-92.01684
arboles,co,37.02806,-107.41921
arbon,id,42.51447,-112.54626
arbovale,wv,38.46252,-79.80308
arbuckle,ca,39.01380,-122.02740
arbyrd,mo,36.05090,-90.23871
arcade,ny,42.53395,-78.42307
arcadia,ca,33.96708,-118.16734
arcadia,fl,27.20418,-81.83949
arcadia,ia,42.08721,-95.04610
arcadia,in,40.17587,-86.02165
arcadia,ks,37.64199,-94.62385
arcadia,la,32.54904,-92.92016
arcadia,mi,44.49306,-86.23176
arcadia,mo,37.58811,-90.62901
arcadia,ne,41.42334,-99.12620
arcadia,oh,41.10839,-83.51687
arcadia,ok,35.65430,-97.32430
arcadia,pa,40.78118,-78.85253
arcadia,sc,34.95818,-81.99066
arcadia,wi,44.25342,-91.48885
arcanum,oh,39.99005,-84.55329
arcata,ca,40.86652,-124.08284
arch cape,or,45.81904,-123.95827
archbald,pa,41.49480,-75.53685
archbold,oh,41.52144,-84.30717
archer,fl,29.52997,-82.51900
archer,ia,43.11526,-95.74585
archer,ne,41.16529,-98.13589
archer city,tx,33.59566,-98.62561
archibald,la,32.34904,-91.77735
archie,mo,38.49364,-94.35764
arco,id,43.63657,-113.30028
arco,mn,44.38358,-96.18365
arcola,il,39.68476,-88.30644
arcola,in,41.10366,-85.29414
arcola,mo,37.55720,-93.86589
arcola,ms,33.26984,-90.87982
arcola,pa,40.15260,-75.45657
arcola,va,38.96005,-77.53371
arctic village,ak,68.12694,-145.53778
ardara,pa,40.35785,-79.73504
arden,nc,35.45987,-82.54142
arden,ny,41.38620,-74.12572
ardenvoir,wa,47.73735,-120.36897
ardmore,al,34.98040,-86.83460
ardmore,ok,34.23681,-97.18731
ardmore,pa,40.00086,-75.29694
ardmore,tn,34.99203,-86.84667
ardoch,nd,48.20721,-97.34230
ardsley,ny,41.01065,-73.84375
ardsley on hudson,ny,41.02510,-73.87041
aredale,ia,42.83303,-93.00547
arena,nd,47.12721,-100.16233
arena,wi,43.16555,-89.91290
arenas valley,nm,32.79396,-108.18421
arendtsville,pa,39.92315,-77.29860
arenzville,il,39.87699,-90.37346
argenta,il,39.98198,-88.82285
argillite,ky,38.43220,-82.80940
argonia,ks,37.26585,-97.76561
argonne,wi,45.65968,-88.87928
argos,in,41.22404,-86.24521
argusville,nd,47.05219,-96.93453
argyle,fl,30.71963,-86.04438
argyle,ga,31.07410,-82.64847
argyle,ia,40.53171,-91.56627
argyle,mi,43.56418,-82.93605
argyle,mn,48.33276,-96.82089
argyle,mo,38.29448,-92.02378
argyle,ny,43.23785,-73.49150
argyle,tx,33.10531,-97.16294
argyle,wi,42.70112,-89.86707
ariel,wa,46.00175,-122.45624
arimo,id,42.55992,-112.17135
arion,ia,41.94916,-95.46361
aripeka,fl,28.43222,-82.66427
arispe,ia,40.93139,-94.21933
aristes,pa,40.81842,-76.33828
ariton,al,31.58300,-85.70770
arivaca,az,31.57481,-111.33232
arizona city,az,32.75589,-111.67096
arjay,ky,36.80481,-83.64575
ark,va,37.43233,-76.60162
arkabutla,ms,34.68627,-90.10676
arkadelphia,ar,34.08539,-93.12920
arkansas city,ar,33.60872,-91.20678
arkansas city,ks,37.06197,-97.03837
arkansaw,wi,44.62670,-92.05660
arkdale,wi,44.02719,-89.88790
arkoma,ok,35.34779,-94.44274
arkport,ny,42.39451,-77.69666
arkville,ny,42.14787,-74.61988
arlee,mt,47.16920,-114.05215
arley,al,34.07899,-87.21223
arlington,al,32.06680,-87.55970
arlington,az,33.32560,-112.76406
arlington,co,38.41431,-103.37824
arlington,ga,31.42495,-84.70746
arlington,ia,42.74915,-91.67127
arlington,il,41.47365,-89.24925
arlington,in,39.64255,-85.57636
arlington,ks,37.89668,-98.17867
arlington,ky,36.79674,-88.99700
arlington,ma,42.41606,-71.16702
arlington,mn,44.60830,-94.08053
arlington,ne,41.45250,-96.35113
arlington,oh,40.89366,-83.65021
arlington,or,45.71680,-120.20088
arlington,sd,44.36441,-97.13312
arlington,tn,35.27239,-89.71198
arlington,tx,32.73059,-97.17417
arlington,va,38.87343,-77.09575
arlington,vt,43.07480,-73.15400
arlington,wa,48.19871,-122.12514
arlington,wi,43.32690,-89.36310
arlington heights,il,41.95014,-87.83398
arlington heights,ma,42.44640,-71.45941
arma,ks,37.54394,-94.70024
armada,mi,42.84420,-82.88437
armagh,pa,40.45368,-79.03197
armbrust,pa,40.36022,-79.43980
armington,il,40.33893,-89.31148
arminto,wy,42.96619,-106.80705
armona,ca,36.31578,-119.70846
armonk,ny,41.12648,-73.71402
armorel,ar,35.85205,-89.97276
armour,sd,43.31860,-98.34675
armstrong,ia,43.39607,-94.47831
armstrong,il,40.30642,-87.87781
armstrong,mo,39.25660,-92.70900
armstrong,tx,26.87024,-97.77433
armstrong creek,wi,45.65829,-88.44623
armuchee,ga,34.44808,-85.15313
arnaudville,la,30.39770,-91.93151
arnegard,nd,47.80780,-103.44103
arnett,ok,36.13504,-99.77484
arnett,wv,37.83244,-81.42991
arnold,ca,38.28225,-120.28875
arnold,ks,38.64029,-100.04624
arnold,md,39.04938,-76.49892
arnold,mi,46.60414,-87.61481
arnold,mo,38.43283,-90.37762
arnold,ne,41.42250,-100.19346
arnold afb,tn,35.49764,-86.07482
arnolds park,ia,43.37274,-95.12388
arnoldsburg,wv,38.78898,-81.12761
arnoldsville,ga,33.90512,-83.21682
arnot,pa,41.66412,-77.14153
arock,or,42.91564,-117.49799
aroda,va,38.32652,-78.23223
aroma park,il,41.07975,-87.81143
aromas,ca,36.87690,-121.63240
arona,pa,40.26924,-79.66143
arp,tx,32.22543,-95.05772
arpin,wi,44.54052,-90.03513
arrey,nm,32.84868,-107.31919
arriba,co,39.28610,-103.27550
arrington,tn,35.85637,-86.66189
arrington,va,37.68403,-78.90113
arrow rock,mo,39.06975,-92.94658
arrowsmith,il,40.43488,-88.62237
arroyo grande,ca,35.25658,-120.46022
arroyo hondo,nm,36.53586,-105.66973
arroyo seco,nm,36.51669,-105.56918
art,tx,30.73851,-99.11144
artemas,pa,39.75750,-78.40310
artemus,ky,36.83342,-83.84159
artesia,ca,33.82622,-118.19089
artesia,ms,33.41540,-88.64394
artesia,nm,32.79795,-104.36571
artesia wells,tx,28.26542,-99.28210
artesian,sd,44.00915,-97.92091
arthur,ia,42.33471,-95.34750
arthur,il,39.70770,-88.45550
arthur,nd,47.10414,-97.21814
arthur,ne,41.57165,-101.69156
arthur,tn,36.56626,-83.63648
arthur,wv,39.06733,-79.11198
arthur city,tx,33.86751,-95.60594
arthurdale,wv,39.49509,-79.81506
artie,wv,37.93261,-81.35955
artois,ca,39.61960,-122.19387
arvada,co,39.68690,-105.15463
arvada,wy,44.68134,-106.08209
arverne,ny,40.59122,-73.79597
arvilla,nd,47.90930,-97.48710
arvin,ca,35.20913,-118.82843
arvonia,va,37.67337,-78.38899
ary,ky,37.36648,-83.15073
asbury,mo,37.27450,-94.60551
asbury,nj,40.66117,-75.03210
asbury,wv,37.81984,-80.55925
asbury park,nj,40.22039,-74.01208
ascutney,vt,43.41067,-72.42978
ash,nc,34.07367,-78.48214
ash flat,ar,36.22396,-91.60848
ash fork,az,35.22501,-112.48407
ash grove,mo,37.31533,-93.58520
ashaway,ri,41.42343,-71.78562
ashburn,ga,31.70974,-83.66519
ashburn,mo,39.54477,-91.16875
ashburn,va,39.06451,-77.56636
ashburnham,ma,42.63620,-71.90785
ashby,ma,42.67787,-71.82035
ashby,mn,46.09302,-95.81755
ashby,ne,42.02193,-101.92768
ashcamp,ky,37.26622,-82.43487
ashdown,ar,33.67429,-94.13131
asheboro,nc,35.72704,-79.77858
asher,ky,37.04426,-83.40407
asher,ok,34.98952,-96.92363
asherton,tx,28.44193,-99.76033
asheville,nc,35.59182,-82.54901
ashfield,ma,42.52113,-72.81116
ashfield,pa,40.78454,-75.71352
ashford,al,31.18296,-85.23632
ashford,ct,41.87315,-72.12147
ashford,wa,46.75844,-122.03094
ashford,wv,38.17927,-81.71096
ashippun,wi,43.21195,-88.51621
ashkum,il,40.88031,-87.95504
ashland,al,33.27373,-85.83607
ashland,il,39.88783,-90.00789
ashland,ks,37.18230,-99.75900
ashland,ky,38.43160,-82.67995
ashland,la,32.14183,-93.09822
ashland,ma,42.26121,-71.46340
ashland,me,46.63115,-68.40615
ashland,mo,38.77448,-92.25713
ashland,ms,34.83287,-89.17590
ashland,mt,45.80620,-106.63142
ashland,ne,41.03916,-96.36835
ashland,nh,43.69535,-71.63063
ashland,ny,42.30370,-74.33348
ashland,oh,40.86867,-82.31822
ashland,or,42.19458,-122.70948
ashland,pa,40.78175,-76.34578
ashland,va,37.75903,-77.47998
ashland,wi,46.59244,-90.88380
ashland,wv,37.40845,-81.35260
ashland city,tn,36.27310,-87.04470
ashley,il,38.31943,-89.19145
ashley,in,41.52620,-85.06678
ashley,mi,43.18670,-84.47443
ashley,nd,46.03414,-99.37150
ashley,oh,40.40895,-82.95546
ashley falls,ma,42.05750,-73.32177
ashmore,il,39.53309,-88.02226
ashtabula,oh,41.79760,-80.87256
ashton,ia,43.31136,-95.79113
ashton,id,44.07158,-111.44829
ashton,il,41.86614,-89.22121
ashton,md,39.14827,-76.99859
ashton,ne,41.24807,-98.79425
ashton,sd,44.99497,-98.49787
ashton,wv,38.61326,-82.12468
ashuelot,nh,42.79107,-72.43520
ashville,al,33.83704,-86.25442
ashville,ny,42.09823,-79.40865
ashville,oh,39.71562,-82.95296
ashville,pa,40.56007,-78.54863
ashwood,or,44.73374,-120.75448
askov,mn,46.18661,-92.78242
asotin,wa,46.23051,-117.12916
aspen,co,39.20726,-106.85016
aspermont,tx,33.13343,-100.22733
aspers,pa,39.97954,-77.22276
aspinwall,ia,41.91193,-95.13555
assaria,ks,38.68028,-97.60448
assawoman,va,37.87429,-75.52437
assonet,ma,41.79594,-71.06782
assumption,il,39.50950,-89.03980
astatula,fl,28.70972,-81.73285
aston,pa,39.87187,-75.43484
astor,fl,29.16248,-81.52535
astoria,il,40.22754,-90.35957
astoria,ny,40.76815,-73.91800
astoria,or,46.15501,-123.74170
astoria,sd,44.55830,-96.54727
atalissa,ia,41.57114,-91.16599
atascadero,ca,35.45158,-120.72275
atascosa,tx,29.28811,-98.72878
atchison,ks,39.55940,-95.13040
atco,nj,39.76936,-74.87264
atglen,pa,39.94927,-75.97356
athelstane,wi,45.42386,-88.09539
athena,or,45.81180,-118.49053
athens,al,34.81074,-86.97720
athens,ga,33.95707,-83.39534
athens,il,39.96088,-89.72399
athens,in,41.04099,-86.20692
athens,la,32.65043,-93.02572
athens,me,44.92311,-69.67283
athens,mi,42.08866,-85.23471
athens,ny,42.26036,-73.80957
athens,oh,39.32924,-82.10126
athens,pa,41.94972,-76.50508
athens,tn,35.44939,-84.62296
athens,tx,32.20487,-95.85552
athens,wi,45.03302,-90.07402
athens,wv,37.42234,-81.01620
atherton,ca,37.46133,-122.19774
athol,id,47.94372,-116.66605
athol,ks,39.76501,-98.91952
athol,ky,37.51501,-83.26432
athol,ma,42.59592,-72.22675
athol,ny,43.48474,-73.89151
athol springs,ny,42.76841,-78.88709
atka,ak,52.22755,-174.19628
atkins,ar,35.24647,-92.93656
atkins,ia,41.99694,-91.86213
atkins,va,36.87061,-81.40497
atkinson,il,41.40965,-90.01821
atkinson,nc,34.52850,-78.17111
atkinson,ne,42.53139,-98.97815
atkinson,nh,42.83624,-71.16246
atlanta,ga,33.83150,-84.34388
atlanta,id,43.80157,-115.12675
atlanta,il,40.25860,-89.23000
atlanta,in,40.21532,-86.02637
atlanta,ks,37.43641,-96.76475
atlanta,la,31.80517,-92.73821
atlanta,mi,45.00473,-84.14389
atlanta,mo,39.91172,-92.46408
atlanta,ne,40.36668,-99.47316
atlanta,ny,42.55423,-77.47249
atlanta,tx,33.10900,-94.16460
atlantic,ia,41.40360,-95.01388
atlantic,me,44.17175,-68.42419
atlantic,nc,34.88489,-76.34047
atlantic,pa,41.53330,-80.28630
atlantic,va,37.90068,-75.50770
atlantic beach,fl,30.33441,-81.39870
atlantic beach,nc,34.69905,-76.74021
atlantic beach,ny,40.58899,-73.72902
atlantic city,nj,39.43674,-74.51574
atlantic highlands,nj,40.40789,-74.03431
atlantic mine,mi,47.10111,-88.71833
atlas,mi,42.93781,-83.53439
atlasburg,pa,40.34118,-80.38284
atmore,al,31.07602,-87.32297
atoka,ok,34.40232,-96.08403
atoka,tn,35.44119,-89.77814
atomic city,id,43.44491,-112.81277
atqasuk,ak,70.47766,-157.41805
attalla,al,34.02176,-86.08859
attapulgus,ga,30.74454,-84.47690
attica,in,40.28110,-87.22410
attica,ks,37.24141,-98.22674
attica,mi,43.05365,-83.16651
attica,ny,42.86423,-78.28029
attica,oh,41.06478,-82.88769
attleboro,ma,41.92960,-71.30090
attleboro falls,ma,41.97093,-71.31617
atwater,ca,37.34772,-120.60908
atwater,il,39.34647,-89.73278
atwater,mn,45.13885,-94.77806
atwater,oh,41.02006,-81.20037
atwood,ca,33.86557,-117.83089
atwood,co,40.54776,-103.26966
atwood,il,39.80993,-88.45309
atwood,in,41.26088,-85.97527
atwood,ks,39.80667,-101.04210
atwood,ok,34.95620,-96.33862
atwood,tn,35.97312,-88.67811
au gres,mi,44.04863,-83.69582
au sable forks,ny,44.44171,-73.67458
au train,mi,46.43022,-86.83682
auberry,ca,37.07727,-119.42982
aubrey,ar,34.71676,-90.90039
aubrey,tx,33.30428,-96.98612
auburn,al,32.58143,-85.43127
auburn,ca,38.93679,-121.08344
auburn,ga,34.01372,-83.82768
auburn,ia,42.27947,-94.88642
auburn,il,39.59172,-89.74649
auburn,in,41.35900,-85.04680
auburn,ks,38.90611,-95.81610
auburn,ky,36.88184,-86.71983
auburn,ma,42.20361,-71.83843
auburn,me,44.14309,-70.24046
auburn,mi,43.60336,-84.06970
auburn,ne,40.37636,-95.84422
auburn,nh,43.00453,-71.34840
auburn,ny,43.04668,-76.53608
auburn,pa,40.59418,-76.13162
auburn,wa,47.36295,-122.00029
auburn,wv,39.09564,-80.85622
auburn,wy,42.79215,-111.00326
auburn hills,mi,42.66061,-83.31601
auburn university,al,32.60208,-85.48495
auburndale,fl,28.06530,-81.78869
auburndale,ma,42.34732,-71.24950
auburndale,wi,44.62691,-90.00763
auburntown,tn,35.94756,-86.09721
audubon,ia,41.71804,-94.93249
audubon,mn,46.86329,-95.98172
audubon,nj,39.89095,-75.07295
audubon,pa,40.21190,-75.35586
augusta,ar,35.28231,-91.36541
augusta,ga,33.45102,-82.08109
augusta,il,40.23005,-90.95013
augusta,ks,37.68668,-96.97670
augusta,ky,38.76189,-83.99683
augusta,me,44.36409,-69.77897
augusta,mi,42.33643,-85.35222
augusta,mo,38.57255,-90.88208
augusta,mt,47.49273,-112.39225
augusta,nj,41.14510,-74.68480
augusta,oh,40.68589,-81.02093
augusta,wi,44.69992,-91.12509
augusta,wv,39.29980,-78.59310
augusta springs,va,38.09170,-79.32236
auke bay,ak,58.44941,-134.70035
aulander,nc,36.22368,-77.10397
ault,co,40.58248,-104.73191
aultman,pa,40.56396,-79.26087
aumsville,or,44.84095,-122.87092
aurelia,ia,42.71276,-95.43667
auriesville,ny,42.91021,-74.42361
aurora,co,39.73573,-104.64026
aurora,ia,42.61887,-91.72850
aurora,il,41.84099,-88.29823
aurora,in,39.05700,-84.90134
aurora,ks,39.45194,-97.52726
aurora,me,44.85424,-68.32808
aurora,mn,47.52993,-92.23712
aurora,mo,36.97089,-93.71798
aurora,nc,35.30545,-76.78854
aurora,ne,40.86723,-98.00422
aurora,ny,42.75396,-76.70245
aurora,oh,41.31755,-81.34539
aurora,or,45.22840,-122.80390
aurora,sd,44.28413,-96.68561
aurora,ut,38.92219,-111.93409
aurora,wv,39.32427,-79.55450
austell,ga,33.81261,-84.63438
austerlitz,ny,42.32357,-73.45257
austin,ar,34.99842,-91.98376
austin,co,38.79053,-107.97404
austin,in,38.74954,-85.80264
austin,ky,36.82073,-86.00112
austin,mn,43.66663,-92.97464
austin,nv,39.49326,-117.06953
austin,pa,41.63118,-78.09139
austin,tx,30.32159,-97.73646
austinburg,oh,41.75895,-80.86289
austinville,ia,42.58581,-92.95714
austinville,va,36.81950,-80.85830
austwell,tx,28.39028,-96.84221
autaugaville,al,32.43402,-86.65470
auto,wv,37.97559,-80.42687
autryville,nc,34.99795,-78.64251
auxier,ky,37.73704,-82.75821
auxvasse,mo,39.01810,-91.89712
ava,il,37.88838,-89.49482
ava,mo,36.95200,-92.66045
ava,ny,43.41896,-75.47934
ava,oh,39.82756,-81.55485
avalon,ca,33.34281,-118.32785
avalon,ms,33.65497,-90.05396
avalon,nj,39.09293,-74.72688
avalon,tx,32.22142,-96.78320
avalon,wi,42.64266,-88.82547
avant,ok,36.48953,-96.06222
avawam,ky,37.22454,-83.27518
avella,pa,40.27507,-80.46062
avenal,ca,35.93077,-120.10057
avenel,nj,40.58038,-74.28515
avenue,md,38.26856,-76.75084
avera,ga,33.19404,-82.52707
averill,vt,44.68077,-71.71944
averill park,ny,42.63397,-73.55373
avery,ca,38.20436,-120.36992
avery,id,47.17343,-115.80199
avery,tx,33.55206,-94.78105
avery island,la,29.90354,-91.91040
avila beach,ca,35.17998,-120.73184
avilla,in,41.36588,-85.23886
avilla,mo,37.19533,-94.12966
avinger,tx,32.89986,-94.55631
avis,pa,41.18479,-77.31386
aviston,il,38.60672,-89.60759
avoca,ar,36.40202,-94.07076
avoca,ia,41.47666,-95.33805
avoca,in,38.91199,-86.54777
avoca,mi,43.06197,-82.69104
avoca,mn,43.97117,-95.61280
avoca,ne,40.79611,-96.11751
avoca,ny,42.40951,-77.42137
avoca,tx,32.88215,-99.69298
avoca,wi,43.15498,-90.28594
avon,co,39.63137,-106.52225
avon,ct,41.78970,-72.86431
avon,il,40.66421,-90.43485
avon,in,39.76282,-86.39972
avon,ma,42.12193,-71.04522
avon,mn,45.60913,-94.45167
avon,ms,33.23012,-91.04733
avon,mt,46.65022,-112.59075
avon,nc,35.35212,-75.51043
avon,ny,42.91201,-77.74556
avon,oh,41.45054,-82.02167
avon,sd,43.00653,-98.04587
avon by the sea,nj,40.19234,-74.01597
avon lake,oh,41.50160,-82.00630
avon park,fl,27.46768,-81.37953
avondale,az,33.45280,-112.31980
avondale,co,38.23750,-104.35108
avondale,pa,39.82344,-75.78327
avondale,wv,37.39979,-81.78312
avondale estates,ga,33.77149,-84.26714
avonmore,pa,40.52893,-79.48116
awendaw,sc,33.03767,-79.61313
axis,al,30.92991,-88.02722
axson,ga,31.27632,-82.73431
axtell,ks,39.87167,-96.25890
axtell,ne,40.47835,-99.12676
axtell,tx,31.65822,-96.97139
axtell,ut,39.05524,-111.82187
axton,va,36.65958,-79.71198
ayden,nc,35.47266,-77.41552
aydlett,nc,36.31445,-75.89888
ayer,ma,42.55910,-71.57880
aylett,va,37.78597,-77.10497
aynor,sc,33.99989,-79.19949
ayr,nd,47.04109,-97.49065
ayr,ne,40.43751,-98.44034
ayrshire,ia,43.03913,-94.83276
azalea,or,42.79096,-123.14894
azalia,mi,42.00816,-83.66428
azle,tx,32.90070,-97.55604
aztec,nm,36.82223,-107.99285
azusa,ca,34.13362,-117.90756
babb,mt,48.86026,-113.43676
babbitt,mn,47.70853,-91.94460
babcock,wi,44.28354,-90.12791
babson park,fl,27.83197,-81.52230
babson park,ma,42.17699,-71.13736
babylon,ny,40.69566,-73.32568
backus,mn,46.82024,-94.51639
bacliff,tx,29.50690,-94.99243
baconton,ga,31.37962,-84.16102
bacova,va,38.05401,-79.84366
bad axe,mi,43.80196,-83.00078
baden,pa,40.64107,-80.20599
badger,ca,36.63134,-119.01316
badger,ia,42.61441,-94.14607
badger,mn,48.78248,-96.01445
badger,sd,44.48524,-97.20479
badin,nc,35.40597,-80.11672
bagdad,az,34.58113,-113.20464
bagdad,fl,30.59880,-87.03108
bagdad,ky,38.26229,-85.05773
baggs,wy,41.03580,-107.65757
bagley,ia,41.84610,-94.42997
bagley,mn,47.52162,-95.39835
bagley,wi,42.90554,-91.10124
bagwell,tx,33.81600,-95.14402
bahama,nc,36.16598,-78.87667
bailey,co,39.40554,-105.47333
bailey,mi,43.27780,-85.81032
bailey,ms,32.47540,-88.69910
bailey,nc,35.78071,-78.11888
bailey,tx,33.43205,-96.16581
bailey island,me,43.72758,-69.99505
baileys harbor,wi,45.06499,-87.12427
baileyton,al,34.26232,-86.61277
baileyville,il,42.19725,-89.59345
baileyville,ks,39.84444,-96.18501
baileyville,me,45.10350,-67.47220
bainbridge,ga,30.79496,-84.58938
bainbridge,in,39.76116,-86.81195
bainbridge,ny,42.29341,-75.47935
bainbridge,oh,39.22757,-83.27047
bainbridge,pa,40.09093,-76.66747
bainbridge island,wa,47.65526,-122.53508
bainville,mt,48.14002,-104.22272
baird,tx,32.39402,-99.39424
bairdford,pa,40.63118,-79.88144
bairoil,wy,42.23270,-107.56330
baisden,wv,37.57150,-81.93280
baker,ca,35.26498,-116.07446
baker,fl,30.79713,-86.68134
baker,la,30.55034,-91.11400
baker,mn,46.71302,-96.55202
baker,mt,46.35725,-104.25299
baker,nv,38.95590,-114.24380
baker,wv,39.04177,-78.74474
baker city,or,44.77487,-117.83438
baker hill,al,31.78127,-85.30216
bakers mills,ny,43.62422,-74.06120
bakers summit,pa,40.26258,-78.42140
bakersfield,ca,35.31847,-119.05800
bakersfield,mo,36.52256,-92.14210
bakersfield,vt,44.78199,-72.80291
bakerstown,pa,40.65090,-79.93644
bakersville,nc,36.03345,-82.16858
bakersville,oh,40.35562,-81.64568
bakerton,ky,36.84840,-85.33357
bakerton,wv,39.31591,-77.87722
bakewell,tn,35.34340,-85.13301
bala cynwyd,pa,40.00761,-75.23407
balaton,mn,44.23330,-95.87224
balch,ar,35.53175,-91.06568
bald knob,ar,35.30981,-91.56791
bald knob,wv,37.84229,-81.61919
baldwin,ga,34.49177,-83.53739
baldwin,ia,42.07320,-90.82000
baldwin,il,38.18311,-89.84260
baldwin,la,29.83798,-91.54428
baldwin,md,39.50874,-76.49191
baldwin,mi,43.89526,-85.88157
baldwin,nd,46.95430,-100.76150
baldwin,ny,40.65649,-73.60930
baldwin,wi,44.96663,-92.37436
baldwin city,ks,38.77501,-95.18636
baldwin park,ca,34.08529,-117.96090
baldwin place,ny,41.33431,-73.74924
baldwinsville,ny,43.15868,-76.33271
baldwinville,ma,42.60842,-72.07591
baldwyn,ms,34.50954,-88.63533
balfour,nd,47.95167,-100.53459
balko,ok,36.63003,-100.68487
ball,la,31.41512,-92.39454
ball ground,ga,34.33815,-84.37659
ballantine,mt,45.94885,-108.14512
ballard,wv,37.51572,-80.76748
ballengee,wv,37.61707,-80.73814
ballentine,sc,34.12432,-81.23732
ballico,ca,37.45438,-120.70603
ballinger,tx,31.73821,-99.94731
ballouville,ct,41.83157,-72.02014
ballston lake,ny,42.91174,-73.86818
ballston spa,ny,43.00091,-73.84901
ballwin,mo,38.60370,-90.48902
bally,pa,40.40232,-75.58713
balm,fl,27.76476,-82.27341
balmat,ny,44.24839,-75.39493
balmorhea,tx,30.98431,-103.74463
balsam,nc,35.42677,-83.08514
balsam grove,nc,35.22955,-82.87374
balsam lake,wi,45.45218,-92.45464
balta,nd,48.16667,-100.03708
baltic,ct,41.63456,-72.06549
baltic,oh,40.44007,-81.69902
baltic,sd,43.72627,-96.74702
baltimore,md,39.32991,-76.61798
baltimore,oh,39.84534,-82.60072
bamberg,sc,33.29710,-81.03482
banco,va,38.45124,-78.28167
bancroft,ia,43.29274,-94.21802
bancroft,id,42.72020,-111.88579
bancroft,mi,42.87864,-84.06385
bancroft,ne,42.01277,-96.57281
bancroft,sd,44.48803,-97.75008
bancroft,wi,44.30969,-89.51373
bancroft,wv,38.50953,-81.83985
bandana,ky,37.14616,-88.94590
